DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2020-02-02 12:26:55,2,45.06,4.57,0,32,1,22,275.23
2020-02-02 12:30:53,2,40.23,4.26,0,32,1,238,2659.98
2020-02-02 12:33:39,128,30.57,0,0,32,0,166,1410.00
2020-02-02 12:34:08,2,41.84,3.65,0,32,1,29,337.10
2020-02-02 12:35:37,2,41.84,4.57,0,32,1,89,1034.49
2020-02-02 12:36:42,2,43.45,4.26,0,32,1,65,784.55
2020-02-02 12:38:09,2,46.67,4.26,0,32,1,87,1127.76
2020-02-02 12:38:12,2,56.32,5.18,0,32,1,3,46.93
2020-02-02 12:39:35,128,268.76,31.39,0,32,1,83,6196.27
2020-02-02 12:44:17,2,40.23,4.87,0,32,1,282,3151.63
2020-02-02 12:47:28,2,30.57,4.26,0,32,1,191,1622.45
2020-02-02 12:48:50,2,40.23,4.26,0,32,1,82,916.53
2020-02-02 12:48:55,2,38.62,4.87,0,32,1,5,53.64
2020-02-02 12:49:07,2,38.62,4.26,0,32,1,12,128.62
2020-02-02 12:52:33,2,51.49,5.18,0,32,1,206,2946.80
2020-02-02 12:53:12,4,62.76,5.48,0,32,1,39,680.00
2020-02-02 13:02:12,2,38.62,4.87,0,32,1,540,5793.63
2020-02-02 13:02:29,2,40.23,4.87,0,32,1,17,189.89
2020-02-02 13:03:00,2,53.10,5.48,0,32,1,31,457.2
2020-02-02 13:03:15,2,53.10,4.26,0,32,1,15,221.28
2020-02-02 13:03:51,2,51.49,2.13,0,32,0,36,515.11
2020-02-02 13:06:29,2,70.81,5.48,0,32,1,158,3107.74
2020-02-02 13:07:48,2,32.18,4.57,0,32,1,79,706.22
2020-02-02 13:10:37,2,49.88,8.53,0,32,1,169,2342.08
2020-02-02 13:11:30,2,65.98,7.62,0,32,1,53,971.39
2020-02-02 13:11:32,2,35.40,4.87,0,32,1,2,19.81
2020-02-02 13:11:33,2,43.45,4.26,0,32,1,1,12.19
2020-02-02 13:13:46,2,43.45,4.26,0,32,1,133,1605.38
2020-02-02 13:14:04,128,268.76,35.05,0,32,1,18,1343.86
2020-02-02 13:15:32,2,25.74,5.48,0,32,2,88,629.41
2020-02-02 13:17:15,2,46.67,3.65,0,32,1,103,1335.32
2020-02-02 13:22:38,2,33.79,3.35,0,32,1,323,3032.15
2020-02-02 13:23:45,2,91.73,8.53,0,32,1,67,1707.18
2020-02-02 13:26:36,2,46.67,3.65,0,32,1,171,2216.81
2020-02-02 13:26:46,2,45.06,6.09,0,32,1,10,125.27
2020-02-02 13:28:13,2,53.10,5.18,0,32,1,87,1283.51
2020-02-02 13:29:01,2,43.45,4.87,0,32,1,48,579.42
2020-02-02 13:29:44,2,41.84,15.54,0,32,3,43,499.87
2020-02-02 13:33:09,2,49.88,4.57,0,32,1,205,2841.04
2020-02-02 13:34:10,2,17.70,3.35,0,32,1,61,299.92
2020-02-02 13:34:37,2,40.23,5.18,0,32,1,27,301.75
2020-02-02 13:38:24,2,48.28,7.31,0,32,1,227,3044.34
2020-02-02 13:38:29,2,41.84,5.48,0,32,1,5,58.21
2020-02-02 13:39:34,2,40.23,3.65,0,32,1,65,726.33
2020-02-02 13:40:21,2,41.84,3.96,0,32,1,47,546.20
2020-02-02 13:40:30,4,82.07,7.92,0,32,1,9,205.13
2020-02-02 13:40:55,128,22.53,0,0,32,0,25,156.36
2020-02-02 13:42:05,128,0,0,0,32,0,70,0
2020-02-02 13:45:00,2,144.84,9.44,0,32,1,175,7040.88
2020-02-02 13:46:12,4,59.54,3.96,0,32,1,72,1190.85
2020-02-02 13:48:11,2,59.54,4.26,0,32,1,119,1968.39
2020-02-02 13:48:50,2,43.45,4.87,0,32,1,39,470.61
2020-02-02 13:49:09,2,41.84,3.96,0,32,1,19,220.98
2020-02-02 13:50:32,2,41.84,4.57,0,32,1,83,964.69
2020-02-02 13:51:58,2,45.06,3.35,0,32,1,86,1076.55
2020-02-02 13:53:16,2,45.06,5.18,0,32,1,78,976.27
2020-02-02 13:54:54,128,268.76,50.90,0,32,1,98,7316.11
2020-02-02 13:56:10,2,46.67,3.65,0,32,1,76,985.41
2020-02-02 13:56:25,2,38.62,4.26,0,32,1,15,160.93
2020-02-02 13:58:10,2,41.84,5.18,0,32,1,105,1220.41
2020-02-02 13:59:23,2,33.79,3.96,0,32,1,73,685.19
2020-02-02 13:59:27,2,41.84,3.96,0,32,1,4,46.63
2020-02-02 13:59:30,2,38.62,4.26,0,32,1,3,32.30
2020-02-02 14:00:49,2,78.85,7.31,0,32,1,79,1730.34
2020-02-02 14:01:11,2,38.62,4.57,0,32,1,22,235.91
2020-02-02 14:07:19,2,45.06,3.96,0,32,1,368,4606.13
2020-02-02 14:07:20,2,43.45,4.26,0,32,1,1,12.19
2020-02-02 14:09:57,2,45.06,4.57,0,32,1,157,1965.04
2020-02-02 14:10:25,2,53.10,4.57,0,32,1,28,413.00
2020-02-02 14:10:51,2,54.71,5.18,0,32,1,26,395.32
2020-02-02 14:12:09,2,54.71,3.96,0,32,1,78,1185.67
2020-02-02 14:16:24,2,48.28,5.18,0,32,1,255,3419.85
2020-02-02 14:18:25,2,43.45,4.87,0,32,1,121,1460.60
2020-02-02 14:20:40,2,49.88,4.87,0,32,1,135,1870.86
2020-02-02 14:21:20,2,51.49,5.18,0,32,1,40,572.10
2020-02-02 14:22:50,2,57.93,5.18,0,32,1,90,1448.40
2020-02-02 14:23:00,2,56.32,4.26,0,32,1,10,156.36
2020-02-02 14:23:12,2,46.67,4.87,0,32,1,12,155.44
2020-02-02 14:23:23,128,268.76,8.83,0,32,0,11,821.13
2020-02-02 14:26:21,2,75.63,5.79,0,32,1,178,3739.89
2020-02-02 14:28:28,2,43.45,4.26,0,32,1,127,1532.83
2020-02-02 14:30:39,2,56.32,5.48,0,32,1,131,2049.78
2020-02-02 14:36:23,2,40.23,3.35,0,32,1,344,3844.44
2020-02-02 14:37:48,2,62.76,5.79,0,32,1,85,1481.93
2020-02-02 14:38:46,2,51.49,5.18,0,32,1,58,829.66
2020-02-02 14:39:23,2,37.01,4.26,0,32,1,37,380.39
2020-02-02 14:40:07,2,54.71,3.96,0,32,1,44,668.73
2020-02-02 14:43:01,2,85.29,10.66,0,32,1,174,4122.72
2020-02-02 14:44:10,2,33.79,4.26,0,32,1,69,647.7
2020-02-02 14:44:19,2,67.59,5.18,0,32,1,9,168.85
2020-02-02 14:47:25,2,30.57,.30,0,32,0,186,1579.77
2020-02-02 14:49:42,2,46.67,4.87,0,32,1,137,1776.06
2020-02-02 14:50:18,2,54.71,5.48,0,32,1,36,547.11
2020-02-02 14:50:33,2,24.14,4.57,0,32,1,15,100.58
2020-02-02 14:52:26,2,30.57,4.57,0,32,1,113,959.81
2020-02-02 14:54:59,2,51.49,4.87,0,32,1,153,2188.76
2020-02-02 14:55:12,2,37.01,3.96,0,32,1,13,133.80
2020-02-02 14:56:15,2,33.79,3.04,0,32,1,63,591.31
2020-02-02 15:00:19,2,41.84,4.57,0,32,1,244,2836.16
2020-02-02 15:01:17,2,51.49,4.87,0,32,1,58,829.66
2020-02-02 15:03:24,2,48.28,4.87,0,32,1,127,1703.22
2020-02-02 15:05:27,2,41.84,3.65,0,32,1,123,1429.51
2020-02-02 15:13:28,2,37.01,5.48,0,32,1,481,4945.68
2020-02-02 15:14:26,2,35.40,3.04,0,32,1,58,570.28
2020-02-02 15:15:45,2,45.06,4.26,0,32,1,79,988.77
2020-02-02 15:18:48,2,33.79,4.26,0,32,1,183,1717.85
2020-02-02 15:19:15,2,30.57,5.79,0,32,1,27,229.20
2020-02-02 15:20:34,2,38.62,3.65,0,32,1,79,847.64
2020-02-02 15:21:55,2,56.32,3.96,0,32,1,81,1267.35
2020-02-02 15:22:19,2,40.23,4.57,0,32,1,24,268.22
2020-02-02 15:23:58,2,46.67,4.87,0,32,1,99,1283.51
2020-02-02 15:24:27,2,41.84,4.57,0,32,1,29,337.10
2020-02-02 15:24:29,2,35.40,5.18,0,32,1,2,19.81
2020-02-02 15:26:59,2,46.67,5.18,0,32,1,150,1944.62
2020-02-02 15:27:04,2,70.81,5.48,0,32,1,5,98.45
2020-02-02 15:28:39,2,43.45,5.48,0,32,1,95,1146.65
2020-02-02 15:29:29,2,41.84,4.26,0,32,1,50,581.25
2020-02-02 15:30:45,2,45.06,5.79,0,32,1,76,951.28
2020-02-02 15:31:08,2,40.23,5.18,0,32,1,23,256.94
2020-02-02 15:31:10,2,41.84,5.18,0,32,1,2,23.16
2020-02-02 15:33:08,2,54.71,5.79,0,32,1,118,1793.44
2020-02-02 15:33:35,2,27.35,4.57,0,32,1,27,205.13
2020-02-02 15:34:32,2,43.45,3.96,0,32,1,57,687.93
2020-02-02 15:35:35,2,48.28,6.09,0,32,1,63,844.90
2020-02-02 15:35:49,2,35.40,3.65,0,32,1,14,137.76
2020-02-02 15:38:52,2,49.88,5.18,0,32,1,183,2535.93
2020-02-02 15:39:06,2,51.49,8.83,0,32,1,14,200.25
2020-02-02 15:39:09,2,53.10,6.40,0,32,1,3,44.19
2020-02-02 15:40:03,2,40.23,5.48,0,32,1,54,603.50
2020-02-02 15:40:16,2,38.62,5.18,0,32,1,13,139.59
2020-02-02 15:42:13,2,43.45,5.48,0,32,1,117,1412.13
2020-02-02 15:44:12,2,41.84,4.26,0,32,1,119,1383.18
2020-02-02 15:47:52,2,45.06,4.26,0,32,1,220,2753.86
2020-02-02 15:47:55,2,37.01,4.87,0,32,1,3,30.78
2020-02-02 15:50:45,2,11.26,1.21,0,32,1,170,531.87
2020-02-02 15:51:11,2,40.23,4.87,0,32,1,26,290.47
2020-02-02 15:51:19,2,41.84,5.18,0,32,1,8,92.96
2020-02-02 15:56:09,2,40.23,4.87,0,32,1,290,3240.93
2020-02-02 15:56:28,2,48.28,4.57,0,32,1,19,254.81
2020-02-02 15:56:40,2,62.76,7.62,0,32,1,12,209.09
2020-02-02 15:56:41,2,53.10,4.26,0,32,1,1,14.63
2020-02-02 15:58:42,2,48.28,5.79,0,32,1,121,1622.75
2020-02-02 15:59:20,2,33.79,4.87,0,32,1,38,356.61
2020-02-02 15:59:50,2,43.45,5.18,0,32,1,30,362.10
2020-02-02 16:00:52,2,51.49,4.57,0,32,1,62,886.96
2020-02-02 16:01:34,2,53.10,4.87,0,32,1,42,619.65
2020-02-02 16:02:02,2,82.07,2.43,0,32,0,28,638.25
2020-02-02 16:02:53,2,37.01,4.57,0,32,1,51,524.25
2020-02-02 16:04:12,2,38.62,4.26,0,32,1,79,847.64
2020-02-02 16:05:16,128,268.76,11.27,0,32,0,64,4778.04
2020-02-02 16:05:43,2,33.79,3.65,0,32,1,27,253.59
2020-02-02 16:06:57,2,49.88,4.87,0,32,1,74,1025.65
2020-02-02 16:07:14,2,41.84,4.87,0,32,1,17,197.51
2020-02-02 16:08:42,2,40.23,4.57,0,32,1,88,983.58
2020-02-02 16:09:24,2,48.28,5.48,0,32,1,42,563.27
2020-02-02 16:09:58,2,51.49,4.57,0,32,1,34,486.46
2020-02-02 16:10:07,2,37.01,5.48,0,32,1,9,92.65
2020-02-02 16:10:12,2,35.40,3.65,0,32,1,5,49.07
2020-02-02 16:10:14,2,35.40,4.57,0,32,1,2,19.81
2020-02-02 16:12:32,2,45.06,5.48,0,32,1,138,1727.30
2020-02-02 16:12:48,2,43.45,4.26,0,32,1,16,193.24
2020-02-02 16:13:24,2,24.14,5.18,0,32,2,36,241.40
2020-02-02 16:14:14,2,43.45,5.79,0,32,1,50,603.50
2020-02-02 16:14:50,4,35.40,4.26,0,32,1,36,354.17
2020-02-02 16:16:09,128,27.35,0,0,32,0,79,600.45
2020-02-02 16:19:11,2,57.93,4.57,0,32,1,182,2929.12
2020-02-02 16:19:59,2,40.23,4.57,0,32,1,48,536.44
2020-02-02 16:20:01,2,38.62,3.96,0,32,1,2,21.33
2020-02-02 16:20:17,2,40.23,3.65,0,32,1,16,178.91
2020-02-02 16:20:22,2,46.67,4.26,0,32,1,5,64.92
2020-02-02 16:20:24,2,41.84,4.87,0,32,1,2,23.16
2020-02-02 16:25:21,2,45.06,4.26,0,32,1,297,3717.64
2020-02-02 16:25:53,2,35.40,2.43,0,32,1,32,314.85
2020-02-02 16:27:42,2,41.84,4.26,0,32,1,109,1267.05
2020-02-02 16:28:28,2,19.31,1.82,0,32,1,46,246.88
2020-02-02 16:30:17,2,46.67,4.26,0,32,1,109,1413.05
2020-02-02 16:32:23,2,35.40,3.35,0,32,1,126,1239.31
2020-02-02 16:32:26,2,40.23,5.18,0,32,1,3,33.52
2020-02-02 16:32:53,2,51.49,4.26,0,32,1,27,386.18
2020-02-02 16:33:37,2,57.93,6.40,0,32,1,44,708.05
2020-02-02 16:34:36,2,37.01,3.96,0,32,1,59,606.55
2020-02-02 16:40:48,2,59.54,7.31,0,32,1,372,6152.99
2020-02-02 16:41:41,2,41.84,5.79,0,32,1,53,616.00
2020-02-02 16:41:54,2,41.84,5.48,0,32,1,13,151.18
2020-02-02 16:44:36,2,53.10,4.57,0,32,1,162,2389.93
2020-02-02 16:46:06,2,41.84,4.26,0,32,1,90,1046.07
2020-02-02 16:47:02,2,49.88,4.87,0,32,1,56,776.02
2020-02-02 16:48:56,2,37.01,4.57,0,32,1,114,1172.26
2020-02-02 16:53:16,2,25.74,3.96,0,32,1,260,1859.58
2020-02-02 16:53:20,2,32.18,3.96,0,32,1,4,35.66
2020-02-02 16:54:27,2,46.67,5.18,0,32,1,67,868.68
2020-02-02 16:54:54,2,33.79,4.57,0,32,1,27,253.59
2020-02-02 16:55:23,2,54.71,3.65,0,32,1,29,440.74
2020-02-02 16:56:12,2,35.40,5.18,0,32,1,49,481.88
2020-02-02 16:58:46,2,45.06,4.57,0,32,1,154,1927.55
2020-02-02 16:58:47,2,51.49,5.18,0,32,1,1,14.32
2020-02-02 17:00:05,2,48.28,5.18,0,32,1,78,1046.07
2020-02-02 17:01:07,2,45.06,4.87,0,32,1,62,776.02
2020-02-02 17:02:09,2,33.79,5.48,0,32,1,62,582.16
2020-02-02 17:05:47,2,38.62,4.87,0,32,1,218,2339.03
2020-02-02 17:06:47,2,46.67,5.48,0,32,1,60,777.84
2020-02-02 17:07:59,2,38.62,4.57,0,32,1,72,772.36
2020-02-02 17:08:36,2,38.62,3.65,0,32,1,37,396.84
2020-02-02 17:09:07,2,43.45,5.18,0,32,1,31,374.29
2020-02-02 17:10:09,2,38.62,5.18,0,32,1,62,665.07
2020-02-02 17:10:35,2,46.67,3.65,0,32,1,26,337.10
2020-02-02 17:12:05,2,43.45,5.18,0,32,1,90,1086.30
2020-02-02 17:15:39,2,38.62,4.57,0,32,1,214,2296.05
2020-02-02 17:15:49,2,22.53,4.57,0,32,2,10,62.48
2020-02-02 17:17:07,2,43.45,4.57,0,32,1,78,941.52
2020-02-02 17:18:03,2,59.54,6.40,0,32,1,56,926.28
2020-02-02 17:18:06,2,45.06,5.48,0,32,1,3,37.49
2020-02-02 17:19:30,2,49.88,5.18,0,32,1,84,1164.03
2020-02-02 17:19:52,2,40.23,4.87,0,32,1,22,245.97
2020-02-02 17:21:39,2,33.79,4.26,0,32,1,107,1004.62
2020-02-02 17:21:56,2,49.88,3.65,0,32,1,17,235.61
2020-02-02 17:22:05,2,45.06,3.65,0,32,1,9,112.77
2020-02-02 17:23:55,2,40.23,4.87,0,32,1,110,1229.25
2020-02-02 17:27:15,2,43.45,3.96,0,32,1,200,2414.01
2020-02-02 17:27:17,2,40.23,4.26,0,32,1,2,22.25
2020-02-02 17:27:21,2,37.01,4.87,0,32,1,4,41.14
2020-02-02 17:30:14,2,57.93,4.87,0,32,1,173,2784.04
2020-02-02 17:31:06,2,53.10,6.09,0,32,1,52,767.18
2020-02-02 17:32:33,2,40.23,39.92,0,32,8,87,972.31
2020-02-02 17:34:06,2,51.49,4.87,0,32,1,93,1330.45
2020-02-02 17:34:18,2,43.45,3.65,0,32,1,12,144.78
2020-02-02 17:35:00,2,54.71,3.96,0,32,1,42,638.25
2020-02-02 17:36:32,2,57.93,5.18,0,32,1,92,1480.71
2020-02-02 17:37:01,2,41.84,6.09,0,32,1,29,337.10
2020-02-02 17:37:46,2,40.23,4.57,0,32,1,45,502.92
2020-02-02 17:38:22,2,37.01,5.48,0,32,1,36,370.02
2020-02-02 17:38:25,2,46.67,5.79,0,32,1,3,39.01
2020-02-02 17:38:43,2,53.10,4.57,0,32,1,18,265.48
2020-02-02 17:40:13,2,38.62,4.26,0,32,1,90,965.60
2020-02-02 17:40:20,2,45.06,5.79,0,32,1,7,87.47
2020-02-02 17:42:34,2,45.06,3.96,0,32,1,134,1677.31
2020-02-02 17:43:18,2,40.23,3.65,0,32,1,44,491.64
2020-02-02 17:44:07,2,37.01,5.18,0,32,1,49,503.83
2020-02-02 17:44:15,2,28.96,5.18,0,32,1,8,64.31
2020-02-02 17:44:19,2,25.74,4.26,0,32,1,4,28.65
2020-02-02 17:44:22,2,40.23,4.26,0,32,1,3,33.52
2020-02-02 17:45:02,2,51.49,4.87,0,32,1,40,572.10
2020-02-02 17:46:09,2,51.49,6.09,0,32,1,67,958.59
2020-02-02 17:47:05,2,37.01,4.26,0,32,1,56,575.76
2020-02-02 17:47:10,2,48.28,4.26,0,32,1,5,67.05
2020-02-02 17:47:37,2,117.48,10.97,0,32,1,27,881.17
2020-02-02 17:49:41,2,41.84,4.26,0,32,1,124,1441.39
2020-02-02 17:51:55,4,30.57,.30,0,32,0,134,1138.12
2020-02-02 17:52:20,2,33.79,5.48,0,32,1,25,234.69
2020-02-02 17:52:33,2,32.18,5.18,0,32,1,13,116.12
2020-02-02 17:54:46,2,32.18,3.96,0,32,1,133,1189.02
2020-02-02 17:56:02,2,33.79,3.96,0,32,1,76,713.53
2020-02-02 17:56:27,2,43.45,4.57,0,32,1,25,301.75
2020-02-02 17:58:51,2,38.62,3.65,0,32,1,144,1545.03
2020-02-02 17:58:53,2,43.45,4.87,0,32,1,2,24.07
2020-02-02 17:59:14,2,40.23,3.65,0,32,1,21,234.69
2020-02-02 17:59:17,2,37.01,5.18,0,32,1,3,30.78
2020-02-02 17:59:37,2,46.67,5.48,0,32,1,20,259.38
2020-02-02 18:00:27,2,38.62,4.87,0,32,1,50,536.44
2020-02-02 18:01:16,2,40.23,4.87,0,32,1,49,547.72
2020-02-02 18:01:38,2,22.53,5.18,0,32,2,22,137.76
2020-02-02 18:03:01,2,43.45,6.09,0,32,1,83,1001.87
2020-02-02 18:03:22,2,48.28,4.57,0,32,1,21,281.63
2020-02-02 18:03:34,2,46.67,5.79,0,32,1,12,155.44
2020-02-02 18:03:35,2,38.62,4.57,0,32,1,1,10.66
2020-02-02 18:04:04,2,46.67,3.65,0,32,1,29,375.81
2020-02-02 18:04:26,2,46.67,5.18,0,32,1,22,285.29
2020-02-02 18:04:59,2,30.57,3.65,0,32,1,33,280.41
2020-02-02 18:05:56,2,25.74,4.57,0,32,1,57,407.82
2020-02-02 18:06:31,2,35.40,3.35,0,32,1,35,344.11
2020-02-02 18:07:04,2,53.10,3.96,0,32,1,33,486.76
2020-02-02 18:07:10,2,46.67,5.48,0,32,1,6,77.72
2020-02-02 18:07:46,2,32.18,3.96,0,32,1,36,321.86
2020-02-02 18:07:48,2,33.79,4.57,0,32,1,2,18.89
2020-02-02 18:08:47,2,49.88,4.87,0,32,1,59,817.77
2020-02-02 18:09:33,2,38.62,4.87,0,32,1,46,493.47
2020-02-02 18:10:11,2,48.28,5.79,0,32,1,38,509.62
2020-02-02 18:10:31,2,35.40,4.26,0,32,1,20,196.59
2020-02-02 18:10:51,2,49.88,4.57,0,32,1,20,277.06
2020-02-02 18:11:20,2,48.28,6.70,0,32,1,29,388.92
2020-02-02 18:12:09,2,45.06,4.57,0,32,1,49,613.25
2020-02-02 18:13:53,2,35.40,4.87,0,32,1,104,1022.90
2020-02-02 18:14:08,2,40.23,4.87,0,32,1,15,167.64
2020-02-02 18:15:19,2,46.67,4.57,0,32,1,71,920.49
2020-02-02 18:16:37,2,41.84,4.57,0,32,1,78,906.47
2020-02-02 18:16:59,2,41.84,4.87,0,32,1,22,255.72
2020-02-02 18:17:11,2,54.71,5.48,0,32,1,12,182.27
2020-02-02 18:17:43,2,45.06,5.18,0,32,1,32,400.50
2020-02-02 18:17:59,2,41.84,5.48,0,32,1,16,185.92
2020-02-02 18:18:36,2,38.62,2.74,0,32,1,37,396.84
2020-02-02 18:18:54,2,56.32,7.62,0,32,1,18,281.63
2020-02-02 18:21:55,2,41.84,4.87,0,32,1,181,2103.72
2020-02-02 18:21:57,2,45.06,4.57,0,32,1,2,24.99
2020-02-02 18:22:20,2,45.06,5.18,0,32,1,23,288.03
2020-02-02 18:22:23,2,41.84,5.18,0,32,1,3,34.74
2020-02-02 18:22:36,2,40.23,5.48,0,32,1,13,145.38
2020-02-02 18:26:38,2,43.45,4.26,0,32,1,242,2920.89
2020-02-02 18:27:39,2,28.96,3.96,0,32,1,61,490.72
2020-02-02 18:27:41,2,32.18,5.18,0,32,1,2,17.98
2020-02-02 18:32:16,2,35.40,6.09,0,32,1,275,2704.49
2020-02-02 18:32:19,2,35.40,4.26,0,32,1,3,29.56
2020-02-02 18:32:24,2,41.84,4.57,0,32,1,5,58.21
2020-02-02 18:33:27,2,45.06,3.65,0,32,1,63,788.51
2020-02-02 18:35:54,2,28.96,4.57,0,32,1,147,1182.92
2020-02-02 18:35:56,2,33.79,3.35,0,32,1,2,18.89
2020-02-02 18:36:00,2,37.01,4.87,0,32,1,4,41.14
2020-02-02 18:36:18,2,33.79,4.87,0,32,1,18,168.85
2020-02-02 18:36:20,2,37.01,3.96,0,32,1,2,20.42
2020-02-02 18:36:24,2,35.40,6.09,0,32,1,4,39.31
2020-02-02 18:37:36,2,40.23,4.57,0,32,1,72,804.67
2020-02-02 18:39:06,2,27.35,3.65,0,32,1,90,683.97
2020-02-02 18:39:40,2,69.20,6.70,0,32,1,34,653.49
2020-02-02 18:40:13,2,49.88,5.48,0,32,1,33,457.2
2020-02-02 18:41:41,2,37.01,4.57,0,32,1,88,904.95
2020-02-02 18:42:57,2,46.67,4.26,0,32,1,76,985.41
2020-02-02 18:42:59,2,45.06,4.87,0,32,1,2,24.99
2020-02-02 18:43:29,2,30.57,3.65,0,32,1,30,254.81
2020-02-02 18:44:09,128,19.31,0,0,32,0,40,214.57
2020-02-02 18:44:45,128,40.23,0,0,32,0,36,402.33
2020-02-02 18:45:09,128,6.43,0,0,32,0,24,42.97
2020-02-02 18:45:26,2,43.45,4.26,0,32,1,17,205.13
2020-02-02 18:45:42,2,57.93,3.65,0,32,0,16,257.55
2020-02-02 18:46:03,2,38.62,4.26,0,32,1,21,225.24
2020-02-02 18:46:48,2,40.23,4.57,0,32,1,45,502.92
2020-02-02 18:46:53,2,38.62,5.48,0,32,1,5,53.64
2020-02-02 18:50:45,2,37.01,3.04,0,32,1,232,2385.36
2020-02-02 18:51:13,2,24.14,3.96,0,32,1,28,187.75
2020-02-02 18:53:02,2,12.87,0,0,32,0,109,389.83
2020-02-02 18:54:37,2,46.67,5.18,0,32,1,95,1231.69
2020-02-02 18:56:28,2,43.45,3.65,0,32,1,111,1339.90
2020-02-02 18:57:29,2,45.06,4.26,0,32,1,61,763.52
2020-02-02 18:58:08,2,41.84,4.26,0,32,1,39,453.23
2020-02-02 18:58:35,2,45.06,3.04,0,32,1,27,338.02
2020-02-02 18:59:16,2,53.10,5.79,0,32,1,41,604.72
2020-02-02 19:02:17,2,20.92,5.79,0,32,2,181,1051.86
2020-02-02 19:02:28,2,56.32,6.09,0,32,1,11,172.21
2020-02-02 19:03:41,2,41.84,2.74,0,32,1,73,848.56
2020-02-02 19:03:49,2,62.76,3.04,0,32,0,8,139.59
2020-02-02 19:05:26,2,53.10,5.18,0,32,1,97,1431.03
2020-02-02 19:05:49,2,45.06,5.48,0,32,1,23,288.03
2020-02-02 19:06:23,2,40.23,4.57,0,32,1,34,380.08
2020-02-02 19:07:35,2,54.71,4.57,0,32,1,72,1094.23
2020-02-02 19:08:04,2,61.15,4.57,0,32,1,29,492.55
2020-02-02 19:10:39,2,59.54,7.92,0,32,1,155,2563.67
2020-02-02 19:11:12,2,41.84,5.79,0,32,1,33,383.43
2020-02-02 19:11:27,2,43.45,4.57,0,32,1,15,181.05
2020-02-02 19:14:11,2,54.71,5.18,0,32,1,164,2492.65
2020-02-02 19:17:41,2,41.84,3.96,0,32,1,210,2440.83
2020-02-02 19:17:43,2,43.45,3.96,0,32,1,2,24.07
2020-02-02 19:17:51,2,53.10,5.18,0,32,1,8,117.95
2020-02-02 19:20:16,2,46.67,3.65,0,32,1,145,1879.70
2020-02-02 19:20:53,2,41.84,4.57,0,32,1,37,430.07
2020-02-02 19:24:11,2,59.54,4.26,0,32,1,198,3275.07
2020-02-02 19:24:12,2,51.49,5.48,0,32,1,1,14.32
2020-02-02 19:25:36,2,49.88,6.70,0,32,1,84,1164.03
2020-02-02 19:27:22,2,49.88,5.79,0,32,1,106,1468.83
2020-02-02 19:27:23,2,40.23,3.96,0,32,1,1,11.27
2020-02-02 19:27:28,2,49.88,5.48,0,32,1,5,69.18
2020-02-02 19:29:08,2,35.40,5.48,0,32,1,100,983.58
2020-02-02 19:29:35,2,51.49,4.87,0,32,1,27,386.18
2020-02-02 19:32:36,4,43.45,3.96,0,32,1,181,2184.80
2020-02-02 19:33:34,2,48.28,4.57,0,32,1,58,777.84
2020-02-02 19:34:40,2,90.12,6.40,0,32,1,66,1652.32
2020-02-02 19:35:04,2,45.06,5.18,0,32,1,24,300.53
2020-02-02 19:36:03,2,49.88,3.65,0,32,1,59,817.77
2020-02-02 19:36:14,2,35.40,3.96,0,32,1,11,108.20
2020-02-02 19:36:21,2,46.67,3.96,0,32,1,7,90.83
2020-02-02 19:42:04,2,35.40,4.26,0,32,1,343,3373.22
2020-02-02 19:42:24,2,48.28,4.57,0,32,1,20,268.22
2020-02-02 19:43:03,2,56.32,5.79,0,32,1,39,610.20
2020-02-02 19:44:33,2,46.67,5.18,0,32,1,90,1166.77
2020-02-02 19:46:27,2,77.24,5.79,0,32,1,114,2446.32
2020-02-02 19:46:53,2,40.23,5.48,0,32,1,26,290.47
2020-02-02 19:48:09,2,49.88,5.18,0,32,1,76,1053.08
2020-02-02 19:50:44,2,53.10,3.65,0,32,1,155,2286.60
2020-02-02 19:52:25,2,43.45,4.57,0,32,1,101,1219.2
2020-02-02 19:53:27,2,40.23,4.26,0,32,1,62,692.81
2020-02-02 19:54:19,2,49.88,4.26,0,32,1,52,720.54
2020-02-02 19:55:12,2,43.45,5.18,0,32,1,53,639.77
2020-02-02 19:55:25,2,45.06,1.21,0,32,0,13,162.76
2020-02-02 19:56:16,2,48.28,3.96,0,32,1,51,683.97
2020-02-02 19:58:01,2,40.23,3.96,0,32,1,105,1173.48
2020-02-02 20:02:36,2,53.10,4.87,0,32,1,275,4056.88
2020-02-02 20:02:38,2,48.28,6.70,0,32,1,2,26.82
2020-02-02 20:05:01,2,48.28,5.18,0,32,1,143,1917.80
2020-02-02 20:08:07,2,62.76,1.52,0,32,0,186,3242.76
2020-02-02 20:09:34,2,38.62,4.26,0,32,1,87,933.29
2020-02-02 20:09:43,2,35.40,5.48,0,32,1,9,88.39
2020-02-02 20:12:15,2,49.88,5.79,0,32,1,152,2106.47
2020-02-02 20:12:17,2,38.62,3.96,0,32,1,2,21.33
2020-02-02 20:13:02,2,40.23,5.18,0,32,1,45,502.92
2020-02-02 20:15:43,2,38.62,4.57,0,32,1,161,1727.30
2020-02-02 20:17:06,2,45.06,4.26,0,32,1,83,1039.06
2020-02-02 20:19:34,2,51.49,5.18,0,32,1,148,2117.14
2020-02-02 20:20:10,128,16.09,0,0,32,0,36,160.93
